,pm25,t2m,d2m,u10,v10
2017/4/2 2:00,73,279.6463095,270.6108135,-0.931423111,-1.560945231
2017/4/2 8:00,74,281.7039362,271.7011789,0.569314823,-2.695915874
2017/4/2 14:00,57,294.9342154,270.9732837,-0.275159823,1.723969799
2017/4/2 20:00,65,286.0556864,273.3086551,0.607523144,4.121095294
2017/4/3 2:00,114,282.0383656,271.5967717,1.780306324,2.628946391
2017/4/3 8:00,192,284.3033178,273.900624,0.107984727,-0.475660804
2017/4/3 14:00,164,297.3887817,272.7885893,1.009064293,5.084507874
2017/4/3 20:00,95,290.9366895,274.2946133,0.294427181,2.812066654
2017/4/4 2:00,87,286.1588282,277.5085808,0.878872977,3.282054497
2017/4/4 8:00,172,286.8370636,277.8237722,-0.170794503,2.135209162
2017/4/4 14:00,195,292.8432499,278.0237218,2.098001436,3.84172752
2017/4/4 20:00,29,288.5446333,278.5723519,1.293504014,2.085835439
2017/4/5 2:00,42,285.2743092,281.5046171,0.955997181,1.831467019
2017/4/5 8:00,49,284.4668861,281.6622128,0.195722353,-0.044109467
2017/4/5 14:00,59,291.1283873,280.7491426,-0.74639578,2.454575901
2017/4/5 20:00,89,286.3807393,280.6703448,-0.39155369,2.658008139
2017/4/6 2:00,73,282.9437214,280.4122818,1.980900008,1.151484607
2017/4/6 8:00,81,284.3376984,281.1845008,1.568745436,-1.247203347
2017/4/6 14:00,106,295.9260435,279.3849548,-0.046971241,-0.631906762
2017/4/6 20:00,121,291.4482311,280.148309,-2.464001313,2.517074284
2017/4/7 2:00,88,287.095439,281.3568711,-2.36812673,1.508350377
2017/4/7 8:00,48,285.7254243,279.4844371,-0.996164988,1.41429031
2017/4/7 14:00,76,291.3440475,279.9916982,1.300225849,2.208019779
2017/4/7 20:00,95,289.4916625,280.7146686,0.345371609,2.059586118
2017/4/8 2:00,117,286.8443565,282.2699412,1.25847972,-0.876275441
2017/4/8 8:00,100,287.2412961,277.8877955,-3.569566151,-4.309624133
2017/4/8 14:00,31,290.1824,269.0358414,-2.209986735,-0.143169404
2017/4/8 20:00,84,285.8077294,269.1313838,0.321668299,2.452075966
2017/4/9 2:00,77,280.6766856,272.8388229,1.018970154,-1.398761927
2017/4/9 8:00,82,283.6229986,272.8270032,-1.204541849,-1.969997151
2017/4/9 14:00,53,290.1928184,268.9117348,-0.10817531,2.539573702
2017/4/9 20:00,48,287.2506726,270.1222668,0.76672448,1.838029349
2017/4/10 2:00,54,283.0083152,272.1808608,2.076067029,0.44119048
2017/4/10 8:00,67,283.8699139,273.8986541,1.790212185,-0.630344303
2017/4/10 14:00,71,292.4817327,275.5573489,1.898469094,1.925214594
2017/4/10 20:00,51,288.3904416,276.0931743,1.571929463,2.649258365
2017/4/11 2:00,82,284.2439331,274.0818591,1.502234656,-1.91124867
2017/4/11 8:00,18,286.6276545,266.9437584,0.711180903,-5.904582877
2017/4/11 20:00,11,285.3222337,266.4818059,2.108968639,-2.337800137
2017/4/12 2:00,31,278.6648997,269.1816174,2.66758844,-0.190668176
2017/4/12 8:00,50,284.2543514,269.1826024,3.057454825,-1.647505492
2017/4/12 14:00,23,295.8645752,267.1673473,4.255710219,-3.093405592
2017/4/12 20:00,27,288.0268407,269.1914672,0.384995053,-2.756851797
2017/4/13 2:00,42,281.0642487,267.912972,-1.032604405,-2.082494241
2017/4/13 8:00,53,283.111457,269.0456911,-0.091547615,-1.085332534
2017/4/13 14:00,69,293.1172528,274.6708731,3.043303595,2.347703665
2017/4/13 20:00,65,287.1089829,276.7836406,2.582681061,1.760843845
2017/4/14 2:00,85,282.1269217,276.141438,1.512848078,-1.051895899
2017/4/14 8:00,121,285.447254,277.8769608,2.416404109,-2.119993271
2017/4/14 14:00,77,298.9213229,273.8336458,3.639424156,0.164947626
2017/4/14 20:00,73,292.8724213,273.3155499,3.425386803,2.167708321
2017/4/15 2:00,58,284.9544654,272.5512107,1.474993538,-1.233453702
2017/4/15 8:00,74,288.0716396,274.8757475,2.334326976,-2.670604028
2017/4/15 14:00,34,301.8447155,268.5266103,3.625980487,-0.440661709
2017/4/15 20:00,42,295.1832142,271.4263714,2.637517077,3.081122194
2017/4/16 2:00,61,289.2707932,274.9072666,1.478885126,-0.534096792
2017/4/16 8:00,53,290.0365429,275.150555,-0.510777802,-2.628105128
2017/4/16 14:00,127,297.0376828,278.8806485,-1.466339603,1.098985965
2017/4/16 20:00,147,291.9191411,280.3196943,0.100201551,3.092684395
2017/4/17 2:00,153,285.8369008,280.7639172,-0.329642059,-0.258478922
2017/4/17 8:00,177,288.737373,275.923759,2.142931591,-1.559382772
2017/4/17 14:00,164,296.9230808,273.1195403,6.330280527,0.388379346
2017/4/17 20:00,61,293.4704354,273.6179367,1.230884822,-2.243115086
2017/4/18 2:00,27,286.8151851,264.9511576,2.061915799,-2.650604546
2017/4/18 8:00,17,286.5057597,263.9927787,4.299579032,-6.344259004
2017/4/18 14:00,25,292.6130041,267.1200686,3.445552306,-5.563341703
2017/4/18 20:00,35,287.2590073,268.022304,0.722148106,-2.798413222
2017/4/19 2:00,31,285.0430215,270.5408805,-2.142060832,0.590249125
2017/4/19 8:00,37,285.1451215,273.2229625,-1.60679056,1.031800203
2017/4/19 14:00,54,289.6229339,273.6149818,1.445275955,-0.366601125
2017/4/19 20:00,69,287.330894,267.7366618,2.811930986,0.439940513
2017/4/20 2:00,73,280.241198,263.4106595,2.329727826,-0.995959846
2017/4/20 20:00,26,287.7778418,273.68196,0.513771245,-3.066843779
2017/4/21 2:00,21,283.9209638,275.7582835,0.378273219,-3.102780349
2017/4/21 14:00,29,292.8422081,270.5142862,0.838541972,-1.892499155
2017/4/22 2:00,67,282.3144523,271.1377742,2.74294374,1.345542088
2017/4/23 2:00,47,285.9160803,271.9868211,1.639501586,-2.434360139
2017/4/24 14:00,15,294.3080717,262.8452849,3.10238498,-3.544956412
2017/4/24 20:00,12,287.8070132,264.199623,0.485822566,-4.984919165
2017/4/25 2:00,8,282.7707766,260.4744544,0.300795235,-2.892785781
2017/4/25 8:00,5,286.0379752,264.4458663,0.447968026,-3.652766123
2017/4/25 14:00,8,290.6241386,266.6866803,0.034398331,-0.392225462
2017/4/25 20:00,20,286.0931925,269.7529019,0.444076438,2.493637391
2017/4/26 2:00,18,280.585004,269.9006479,1.355415645,-1.550320506
2017/4/26 8:00,14,286.8308126,267.6105852,2.121704746,-3.487770391
2017/4/26 14:00,9,294.0101066,265.5835104,0.874981389,-3.916509301
2017/4/26 20:00,12,288.9124015,266.8570807,1.838326367,-2.884036008
2017/4/27 2:00,14,283.2500213,266.2444274,2.556855066,-1.493134485
2017/4/27 8:00,14,288.540466,267.141738,3.539657985,-3.102155366
2017/4/27 14:00,9,298.9306994,264.1415096,3.824805268,-2.609980596
2017/4/27 20:00,19,293.4589752,265.525397,2.646361596,-1.50688413
2017/4/28 2:00,21,286.6224454,265.6770828,2.235268366,-2.209990943
2017/4/28 8:00,26,291.0439986,268.9205995,2.493174532,-2.261864601
2017/4/28 14:00,19,301.8301298,271.403717,2.344586617,-3.72401428
2017/4/28 20:00,56,296.3636148,273.2456168,2.851200649,-1.856562585
2017/4/29 2:00,34,289.1822371,273.7115092,1.98160757,-1.881249446
2017/4/29 8:00,41,292.9411825,275.6617561,2.647776719,-2.094368934
2017/4/29 14:00,33,305.6026191,271.6381406,4.800532572,0.864617028
2017/4/29 20:00,61,298.1784936,273.2702412,3.625626707,1.309605517
2017/4/30 2:00,68,289.8844348,272.9786891,0.359522839,-2.699040793
2017/4/30 8:00,42,294.0882443,270.7595445,-4.08467092,-1.097832211
2017/4/30 14:00,61,301.4717381,267.0127065,-1.768114581,3.763604541
2017/4/30 20:00,41,293.9913535,268.5679791,-0.945928122,2.505199591
2017/5/1 2:00,40,287.7622143,270.0021001,-1.944651174,-0.408787534
2017/5/1 8:00,62,291.365926,271.5396433,-1.988166206,-0.958148324
2017/5/1 14:00,58,299.5651777,272.2951177,-1.981444372,2.088022882
2017/5/1 20:00,35,294.1986789,274.3527267,-1.722830645,2.174583143
2017/5/2 2:00,27,288.6686118,274.1557321,-1.108667266,-0.931274019
2017/5/2 8:00,47,291.0346221,274.3093879,-0.770452871,-0.655343656
2017/5/2 14:00,92,301.5113279,280.9461373,1.065669212,5.210754608
2017/5/2 20:00,79,297.1710379,281.6563029,-0.357590738,3.211743816
2017/5/3 2:00,99,291.0940068,283.0362504,0.508818315,2.690194806
2017/5/3 8:00,115,293.8507056,282.5329291,1.78313657,4.160156783
2017/5/3 14:00,102,297.4971326,281.6011444,1.95825804,5.343563673
2017/5/3 20:00,68,291.1898557,282.1596242,2.262509484,2.341141335
2017/5/4 2:00,31,287.8736908,282.1251502,2.012386495,0.283382062
2017/5/4 8:00,676,289.8906858,275.3672491,2.673602713,-2.623730241
2017/5/4 14:00,355,295.6322457,267.3643419,1.557070672,-1.83125074
2017/5/4 20:00,450,292.3025369,270.8935009,0.381457245,3.031748471
2017/5/5 2:00,431,289.2259943,272.9432301,1.900237998,2.320204377
2017/5/5 8:00,389,288.024757,265.0516248,8.103429637,-4.456182842
2017/5/5 14:00,34,290.6689375,259.9297642,4.373165428,-5.583653678
2017/5/5 20:00,33,287.2433798,263.9671694,1.848939789,2.54082367
2017/5/6 2:00,70,286.4119944,267.766211,3.301563541,0.487439284
2017/5/6 8:00,66,290.843966,269.4150561,2.294703532,-1.565007626
2017/5/6 14:00,34,299.3068023,271.1023152,4.683431144,-3.1240298
2017/5/6 20:00,44,294.885249,274.2089206,1.070268362,1.248357102
2017/5/7 2:00,43,286.3453169,274.1074684,0.737360678,-1.930623169
2017/5/7 8:00,19,291.9816513,274.7979346,0.940077047,-2.180616703
2017/5/7 14:00,22,302.5062816,273.388438,2.679616986,2.946125686
2017/5/7 20:00,38,297.6377805,273.8572852,2.135148414,3.736730236
2017/5/8 2:00,80,289.6260594,277.2662774,1.947644618,-0.291915557
2017/5/8 8:00,52,291.6326361,276.7708359,0.867198213,-2.1768668
2017/5/8 14:00,62,302.3156255,276.5009532,0.83288148,2.390515058
2017/5/8 20:00,81,297.1793726,277.9163597,1.030291138,2.2033324
2017/5/9 2:00,46,290.4459846,277.8720359,1.340556854,2.821128919
2017/5/9 8:00,41,291.989986,280.257641,0.059870545,3.022373714
2017/5/9 14:00,124,299.6235205,281.6828972,-0.194497813,5.814801484
2017/5/9 20:00,33,295.1644612,281.94687,-1.082841272,2.699257072
2017/5/10 2:00,51,289.8010879,283.3002232,0.159282935,1.097423506
2017/5/10 8:00,60,292.2566961,283.5907903,1.188077351,-1.515946395
2017/5/10 14:00,31,301.9186859,275.8193518,3.383640675,-2.414360656
2017/5/10 20:00,56,296.6855422,276.8171296,2.377134446,1.832404494
2017/5/11 2:00,60,288.012255,275.4746112,1.834434778,-1.030646448
2017/5/11 8:00,39,294.7195971,275.5800033,3.167834418,-0.803464825
2017/5/11 14:00,64,299.7975072,271.3840175,5.040042138,-5.760836595
2017/5/11 20:00,31,293.6579659,260.7295625,0.444430219,-4.037443673
2017/5/12 2:00,41,284.861742,264.7669676,-0.101807257,-1.434386005
2017/5/12 8:00,42,290.4564029,267.9287315,2.885163601,2.61582173
2017/5/12 14:00,67,301.9072257,271.3318139,3.227623365,3.745792502
2017/5/12 20:00,68,297.2283389,270.3527506,-0.922932373,-2.453109654
2017/5/13 2:00,41,289.1999484,270.2926672,-0.734013454,-3.584642885
2017/5/13 8:00,19,289.7646236,271.7011789,3.440599375,-8.828882235
2017/5/13 14:00,23,297.634655,273.4101074,2.361568093,-3.820886775
2017/5/13 20:00,29,294.1174157,275.813442,2.610275959,-1.373137589
2017/5/14 2:00,21,290.4564029,275.738584,-0.919394566,-2.938097109
2017/5/14 8:00,18,292.6109204,277.060418,0.187939176,-1.391887104
2017/5/14 14:00,27,299.3401411,273.5765678,1.159421111,-3.124342292
2017/5/14 20:00,38,293.4527241,274.8993868,-1.552662105,-1.73187831
2017/5/15 2:00,28,288.2008273,272.9806591,0.05244115,-2.479983959
2017/5/15 8:00,42,291.6805606,273.1165854,-1.067628699,-2.298113663
2017/5/15 14:00,31,299.8506408,272.4724129,-0.636369967,0.645247702
2017/5/15 20:00,37,294.5331084,274.8117242,-0.341670604,2.960500314
2017/5/16 2:00,43,289.8135899,277.9774281,1.583604228,2.043336538
2017/5/16 8:00,49,293.0734957,279.4332184,1.597755458,0.438690545
2017/5/16 14:00,58,303.3918424,278.4324857,1.867690169,3.994223576
2017/5/16 20:00,54,299.4839145,281.726236,0.981115614,4.623269804
2017/5/17 2:00,54,292.3442103,282.645216,1.196568089,2.859877917
2017/5/17 8:00,77,294.9863072,284.3324751,-0.163011326,-0.134419631
2017/5/17 14:00,81,304.6097491,285.2465302,-0.606298604,2.535823799
2017/5/17 20:00,59,300.1861121,286.2137739,-0.108529091,2.816441541
2017/5/18 2:00,99,292.9682703,286.1290662,2.661927949,1.77303103
2017/5/18 8:00,119,297.6523663,287.1810176,1.21602603,0.873679293
2017/5/18 14:00,86,307.8873661,286.1093667,1.932078265,5.317626844
2017/5/29 2:00,38,296.5365596,284.411273,-3.076042007,0.093074485
2017/5/29 8:00,21,296.0521057,276.0783997,-4.985396705,-1.497509372
2017/5/29 14:00,18,298.2232925,276.4172305,-5.283633876,-1.544070668
2017/5/29 20:00,27,293.3089507,280.146339,-2.895260045,-0.114420148
2017/5/31 14:00,39,306.1975076,284.2418576,3.727515562,4.036097492
2017/5/31 20:00,48,301.6321809,281.873982,0.079328486,0.320881092
2017/6/1 8:00,22,295.4770121,284.7294193,-1.432730432,-2.168429518
2017/6/1 14:00,25,302.9386436,279.1820503,-1.39416833,2.568635451
2017/6/1 20:00,29,298.7723403,281.0062206,-1.496764747,4.072659047
2017/6/2 8:00,29,291.7368197,279.1140871,-3.299985221,1.04273742
2017/6/2 14:00,29,295.8624915,279.8971408,-4.564043834,0.76711955
2017/6/2 20:00,21,291.1335965,278.9929354,-3.79138668,0.996801109
2017/6/3 14:00,44,299.595391,278.0818352,0.294780962,0.671184531
2017/6/3 20:00,17,296.6688728,279.3465408,0.438415946,4.213905393
2017/6/4 2:00,28,290.4647376,280.2822653,2.151068548,1.602722935
2017/6/4 8:00,72,294.2986952,281.3164872,1.149161469,0.712745956
2017/6/4 14:00,79,304.056534,278.4817343,0.871089801,2.783317398
2017/6/4 20:00,36,299.7422899,279.6371079,0.337942213,2.48051273
2017/6/5 8:00,84,296.3584056,281.7784396,-1.752902009,0.441502972
2017/6/5 14:00,54,301.0977189,281.1854858,-0.994396085,3.407988739
2017/6/6 2:00,37,290.3147132,284.4575667,3.222670434,1.758031418
2017/6/6 8:00,50,288.432115,286.3270458,-2.096776896,0.218071252
2017/6/6 14:00,51,289.0561749,286.8894655,0.223317251,1.39647827
2017/6/6 20:00,46,289.3405963,286.3684147,-0.529528181,1.265856649
2017/6/7 2:00,48,287.3996552,286.3014365,1.230884822,1.335229855
2017/6/7 8:00,85,292.3660889,286.0217041,1.849647351,-1.051270915
2017/6/7 14:00,21,301.9395226,280.6900442,0.876396512,-1.006584571
2017/6/7 20:00,36,298.4618731,280.3285591,0.761417769,2.519261728
2017/6/8 2:00,51,291.2575751,282.0630969,2.614167547,0.449627762
2017/6/8 8:00,30,295.9583404,281.1116128,2.57772813,-0.610969804
2017/6/8 14:00,33,306.2287627,277.6888309,3.732114712,-0.219417432
2017/6/8 20:00,25,298.8994443,281.0200103,1.402114704,2.783004906
2017/6/9 2:00,29,293.128713,282.6422611,2.632917927,1.527412383
2017/6/9 8:00,31,297.0574777,283.1436125,2.448951938,-0.51909718
2017/6/9 14:00,42,309.8366418,277.4869114,3.41901875,1.217420402
2017/6/9 20:00,34,303.5887495,278.2315511,0.861891501,2.819878952
2017/6/10 2:00,17,295.8583241,278.4324857,-4.903319572,-1.190954802
2017/6/10 8:00,30,296.3771586,272.1089578,-3.804476568,-0.989085023
2017/6/10 14:00,21,301.6884401,272.9028462,-2.351145254,2.716131635
2017/6/10 20:00,18,297.0783145,273.2357671,-1.20489563,1.829279575
2017/6/11 2:00,17,291.6805606,276.0409708,0.380395903,1.418040213
2017/6/11 8:00,91,294.3028626,277.0850424,-0.944159218,0.890866349
2017/6/11 14:00,43,302.2458225,278.9870256,-1.342870122,2.699569564
2017/6/11 20:00,63,297.0533104,282.8106915,-1.949957885,1.566161381
2017/6/12 2:00,22,292.4515194,279.1741705,-2.310106687,-0.68534288
2017/6/12 8:00,42,293.4110507,281.249509,-3.63077022,-1.080957647
2017/6/12 14:00,81,299.4516175,280.4861548,-5.502270379,1.994900291
2017/6/12 20:00,49,295.7291364,281.0633491,-1.951726789,1.683970834
2017/6/13 2:00,37,291.7076483,285.5469471,-0.033527572,-0.520347148
2017/6/13 8:00,52,292.4963184,285.4228404,0.442661315,-1.922185887
2017/6/13 14:00,53,298.4160323,284.5747785,-0.507239994,0.445877859
2017/6/13 20:00,40,296.0864863,285.8316043,1.218502496,1.850841517
2017/6/14 2:00,68,289.5156248,286.1024719,1.857430527,-0.945023663
2017/6/14 8:00,55,296.0875281,285.7163624,2.253311184,-0.459723716
2017/6/14 14:00,39,307.4800081,279.3524506,2.387040307,1.813654979
2017/6/14 20:00,24,302.6917284,281.4642332,2.521830772,2.204269876
2017/6/15 2:00,40,294.8998348,282.9367681,2.038212489,-0.319414845
2017/6/15 8:00,42,299.0880167,284.742224,1.919342158,-0.623469481
2017/6/15 14:00,40,310.2033682,280.075421,2.543765179,3.606733599
2017/6/15 20:00,40,304.2784451,282.9712422,1.933493388,2.914876495
2017/6/16 2:00,70,296.5365596,284.6328919,2.737637029,1.703345333
2017/6/16 8:00,64,300.0881795,285.0524905,2.79494951,1.018988035
2017/6/16 14:00,40,309.7001612,280.7461877,2.635748173,5.535121218
2017/6/16 20:00,49,303.4408087,284.6831256,1.295626699,4.150469534
2017/6/17 2:00,58,298.048264,284.7363141,2.122058527,2.66300801
2017/6/17 8:00,72,300.2725845,285.5567968,1.58006642,3.592046479
2017/6/17 14:00,74,307.1434949,284.9549782,3.38151799,4.877950717
2017/6/17 20:00,97,303.1240905,286.465927,1.479946469,4.124220213
2017/6/18 2:00,88,298.1795354,285.4346601,1.703182121,3.534235474
2017/6/18 8:00,56,299.206786,286.5102508,1.944814372,4.410462809
2017/6/18 14:00,72,305.9526761,287.8714838,1.39539287,3.525173208
2017/6/18 20:00,84,299.1578197,290.39991,1.216379811,1.776468441
2017/6/19 2:00,35,295.6061998,288.4969418,-0.095439203,-2.004683753
2017/6/19 8:00,28,297.9430386,288.3235865,-0.785311662,-1.306889303
2017/6/19 14:00,28,306.6507064,284.2812565,2.39765373,1.601472968
2017/6/19 20:00,33,301.9426481,286.465927,-0.640969117,3.142683102
2017/6/20 2:00,34,295.1415408,287.6685793,-2.359989773,-0.626281908
2017/6/20 8:00,18,296.565731,286.5191156,-0.500164379,-1.174705222
2017/6/20 14:00,26,305.4848916,285.4454948,0.059162984,0.412128732
2017/6/20 20:00,45,301.6884401,284.3787688,-0.966093625,2.843003354
2017/6/21 2:00,31,297.0897747,287.9965754,0.056332738,1.163984284
2017/6/21 8:00,44,297.8242692,288.671282,-2.27826642,-0.510972391
2017/6/21 20:00,57,296.9897584,294.7820557,-1.209494779,0.889616381
2017/6/22 2:00,8,293.1182947,291.8231962,0.570376165,1.141484866
2017/6/22 8:00,22,293.8131995,290.7348009,-2.556338088,-0.532221841
2017/6/22 14:00,34,292.1670981,291.7769025,-3.165902317,1.533974714
2017/6/22 20:00,46,292.2129389,291.4045826,-2.378032591,0.512751129
2017/6/23 2:00,35,291.7378616,290.9189909,-2.917902013,-1.005647095
2017/6/23 8:00,8,292.4483939,290.4590084,-1.093808475,-2.044995211
2017/6/23 14:00,28,293.9257178,291.1731139,-2.390414917,-2.885910959
2017/6/23 20:00,16,291.9920696,290.0177404,-2.08899372,-2.850911864
2017/6/24 2:00,15,291.3971811,289.4917647,-2.290648746,-2.774976329
2017/6/24 8:00,21,293.5412802,288.7225006,-1.765638116,-3.5608935
2017/6/24 14:00,21,298.2441293,288.92836,-2.72296882,-2.332800266
2017/6/24 20:00,26,295.9197925,289.3450037,-0.223507834,1.293980922
2017/6/25 2:00,39,290.9981578,289.5410134,2.135855976,-0.410037501
2017/6/25 8:00,39,295.4228366,290.0866885,0.751158127,-0.864400749
2017/6/25 14:00,16,303.3428761,288.1462913,-2.114112153,0.327443423
2017/6/25 20:00,14,297.959708,289.8345354,1.104938876,2.094585213
2017/6/26 2:00,19,292.8015764,290.2009454,0.983592079,-1.241266
2017/6/26 8:00,21,297.4231623,290.5289415,1.061070063,-1.593756883
2017/6/26 14:00,15,306.2975239,286.8815857,-0.910196266,0.200884196
2017/6/26 20:00,23,300.9529037,290.0541844,-0.671394261,2.558948201
2017/6/27 2:00,48,295.6093253,290.8855018,-0.428700668,2.489574996
2017/6/27 8:00,119,298.7525454,291.4449665,-0.252871636,0.920865573
2017/6/27 14:00,45,307.060148,290.1526817,0.824390742,3.542672756
2017/6/27 20:00,49,301.0747985,289.6798946,-0.856775373,2.316141982
2017/6/28 2:00,19,295.751015,291.1297751,-1.588393961,1.224920208
2017/6/28 8:00,124,298.7567127,291.3415444,-0.888615641,0.549312684
2017/6/28 14:00,128,306.7319696,291.942378,1.063192747,3.921100467
2017/6/28 20:00,93,302.8229998,290.7072216,-0.384124294,2.312079587
2017/6/29 2:00,156,297.4252459,291.3100252,0.413297513,1.75990637
2017/6/29 8:00,32,298.5222996,292.5737458,0.032983208,0.491189187
2017/6/29 14:00,39,306.8069818,290.9071712,1.323575378,3.546110167
2017/6/29 20:00,52,301.1591872,292.4860832,0.400561406,2.252393631
2017/6/30 2:00,46,296.8199391,291.8635801,1.017555031,2.008649936
2017/6/30 8:00,70,299.3286809,293.0573677,1.13536402,1.33616733
2017/6/30 14:00,85,307.6550366,292.8347637,0.662359159,3.493611525
2017/6/30 20:00,71,302.9240579,291.8753998,-0.358298299,2.787379792
